index,value
197,0
570,0
32,0
440,1
2,0
172,0
597,0
315,1
478,0
737,0
622,0
467,1
704,0
266,1
249,1
58,0
606,1
633,0
293,0
327,1
405,1
754,0
513,1
184,1
460,1
264,1
1,0
471,1
513,0
555,0
160,0
276,0
759,0
291,1
578,1
100,0
661,1
664,1
654,1
668,0
126,1
393,0
62,0
16,0
353,1
657,1
600,1
337,0
512,1
265,1
209,1
129,0
69,0
586,0
133,0
285,0
606,1
25,0
210,1
572,1
576,1
600,1
716,0
127,1
659,1
261,1
695,0
637,0
238,1
318,0
406,1
269,1
273,1
600,1
319,1
366,0
461,1
342,1
463,1
261,1
157,1
497,1
733,0
75,0
42,0
270,0
542,1
165,0
533,0
126,1
257,0
521,1
479,0
629,0
99,0
440,0
34,0
382,0
473,0
550,1
402,1
439,1
209,1
338,0
698,0
262,1
652,0
676,0
520,1
731,0
542,0
178,1
60,0
174,1
331,0
406,1
516,1
573,1
156,0
86,0
662,0
466,1
580,1
116,0
85,0
97,0
270,1
771,0
614,0
397,1
328,1
727,0
273,1
627,0
603,1
723,0
349,0
631,1
513,1
493,1
378,1
607,1
375,0
760,0
407,1
160,1
243,1
246,0
296,1
278,0
358,0
488,0
290,1
465,1
533,0
559,0
760,0
188,0
381,0
782,0
586,0
445,0
53,0
17,0
727,0
600,1
317,0
229,0
764,0
685,0
638,0
376,1
547,1
217,1
319,1
763,0
470,1
463,1
291,1
427,1
260,1
264,0
177,1
517,1
238,1
601,1
356,1
743,0
550,0
119,0
556,0
255,0
687,1
374,1
726,0
127,0
710,0
511,1
589,0
217,1
496,1
489,1
177,0
774,0
505,0
593,1
267,1
239,1
159,1
457,1
185,1
121,0
150,1
552,0
149,0
600,1
519,1
456,1
286,0
648,0
310,0
117,0
202,0
636,0
158,1
568,1
239,1
262,1
448,0
462,1
546,1
325,1
295,0
239,1
653,1
575,1
559,0
225,0
223,0
496,1
24,0
380,1
666,0
267,1
621,0
759,0
358,0
271,1
404,0
246,1
238,1
183,1
151,1
273,1
224,0
772,0
704,0
391,0
232,1
136,0
466,1
465,1
229,0
757,0
335,0
773,0
598,1
368,0
305,0
494,1
325,0
265,1
270,1
777,0
478,0
656,1
783,0
202,0
475,0
688,0
652,0
632,0
205,1
631,1
217,1
271,1
604,1
451,0
268,1
171,0
484,1
624,1
268,1
463,1
228,0
314,0
578,1
51,0
325,1
289,0
212,1
592,1
350,1
291,1
214,1
211,1
527,0
40,0
82,0
296,1
354,1
679,0
175,0
69,0
41,0
267,0
165,0
298,0
9,0
435,1
461,1
161,0
315,0
486,0
581,0
630,1
709,0
639,0
601,1
199,0
757,0
399,1
454,0
249,0
389,0
389,0
607,1
429,0
335,0
571,0
334,0
463,1
606,1
88,0
386,0
606,1
201,0
121,0
760,0
299,1
674,0
218,0
263,1
327,0
633,1
479,1
400,0
371,1
624,0
285,0
458,1
127,1
436,1
686,1
284,0
668,0
750,0
371,1
385,1
520,0
315,0
266,1
632,1
606,0
186,1
715,1
753,0
298,1
36,0
523,1
516,1
321,1
116,0
558,0
253,0
157,0
621,0
215,1
511,1
687,1
658,1
367,0
331,0
437,1
348,1
492,1
389,0
514,0
295,1
760,0
384,1
192,0
39,0
657,0
381,1
21,0
86,0
616,0
314,1
277,0
281,0
296,1
231,1
382,1
330,0
713,0
567,0
377,1
437,1
575,0
254,0
687,1
456,1
180,1
241,1
265,1
94,0
317,1
346,1
236,1
73,1
751,0
129,1
339,0
634,0
188,0
763,0
85,0
603,1
563,0
148,0
641,0
13,0
322,1
305,0
446,0
459,1
321,1
407,1
558,0
356,1
227,0
636,0
200,0
152,1
74,0
591,0
240,1
234,1
745,0
292,1
758,0
342,0
237,1
177,0
178,1
660,1
92,0
783,0
267,1
540,1
474,0
621,0
431,1
345,1
329,0
299,1
437,1
359,1
522,1
179,1
437,1
240,1
379,1
280,0
519,1
538,0
123,1
456,1
435,1
124,1
219,0
429,1
320,1
432,1
655,1
721,0
544,1
405,1
297,1
228,0
550,1
665,0
566,1
779,0
379,1
62,0
464,1
84,0
65,0
42,0
298,1
351,1
575,1
495,1
239,1
326,1
278,0
548,0
299,1
355,1
584,0
296,1
646,0
183,1
410,1
609,1
329,1
314,1
703,0
738,0
646,0
2,0
765,0
80,0
188,1
45,0
288,0
496,1
653,1
604,1
291,1
298,0
345,1
617,0
647,0
379,0
245,1
239,1
52,0
633,1
94,0
300,1
550,1
318,1
608,0
293,1
142,0
66,0
517,1
656,0
748,0
460,1
467,1
434,1
693,0
605,1
643,0
556,0
379,0
320,0
610,1
510,0
68,0
461,1
592,1
604,1
212,1
143,0
719,0
346,1
749,0
294,1
657,1
281,0
86,0
467,1
295,1
157,1
122,0
347,1
677,0
546,1
391,0
32,0
618,0
541,1
307,0
131,0
677,0
576,1
231,0
251,0
602,1
388,1
399,1
241,1
648,0
601,1
47,0
578,1
582,1
238,1
262,1
294,1
683,0
431,1
395,0
728,0
740,0
576,1
685,1
443,1
696,0
177,1
564,0
207,1
560,0
652,1
622,1
462,1
76,1
575,0
2,0
640,0
411,0
180,0
127,1
359,0
97,0
530,0
660,0
626,1
437,0
507,0
672,0
77,0
341,0
704,0
593,1
776,0
591,0
88,0
176,1
403,1
571,1
334,0
269,1
323,1
492,1
553,0
519,1
549,1
572,1
368,0
264,1
290,0
540,1
153,1
376,1
154,1
243,1
77,0
413,1
318,1
711,0
283,0
206,1
78,0
425,1
595,0
243,1
317,1
655,1
425,0
631,0
557,0
719,0
359,0
623,1
355,1
550,0
724,0
284,0
131,0
213,1
224,0
37,0
231,1
350,1
584,0
542,1
518,1
577,1
409,1
712,0
651,0
12,0
751,0
679,1
210,1
630,1
623,1
516,1
426,0
408,1
150,0
544,1
128,1
272,0
465,1
114,0
229,1
160,1
451,0
322,1
209,1
605,1
662,1
341,0
405,1
413,1
96,1
243,1
536,0
521,1
283,0
213,1
128,0
408,1
660,1
176,0
333,0
644,0
241,1
520,1
211,1
516,1
160,0
153,1
748,0
244,1
627,1
402,1
266,1
105,1
384,1
181,1
269,1
724,0
746,0
712,1
662,0
524,0
572,0
654,1
344,0
73,0
627,1
406,1
425,0
167,0
605,0
162,0
592,0
546,1
695,0
547,1
487,1
425,0
385,0
681,1
60,0
207,0
738,1
512,0
73,0
680,1
111,0
601,1
275,0
472,0
380,1
615,0
350,1
768,0
278,0
434,1
91,0
558,0
691,0
245,1
463,0
5,0
182,1
557,0
455,1
165,0
439,1
573,1
199,0
239,1
552,0
632,0
663,1
574,1
769,0
370,0
83,0
618,0
487,1
365,0
422,0
709,1
13,0
183,1
578,1
326,1
239,1
436,1
234,1
595,1
150,0
509,1
630,1
73,1
527,0
555,0
576,0
87,0
205,1
132,0
386,0
712,1
271,1
273,0
188,1
505,0
431,1
222,0
296,1
341,0
243,1
50,0
628,1
118,0
547,1
609,0
387,0
237,1
405,1
285,0
288,1
544,1
381,1
740,0
203,0
405,1
210,1
212,0
761,0
244,1
315,1
111,0
103,0
533,0
354,1
7,0
290,1
268,1
319,1
138,0
512,1
492,0
660,1
458,0
553,1
751,0
547,1
296,0
292,1
653,1
694,0
384,1
591,0
351,1
58,0
183,1
657,1
350,1
302,0
519,1
12,0
282,0
195,0
128,1
541,1
380,1
644,0
771,0
682,0
346,1
603,1
92,0
226,0
352,1
633,1
217,1
291,1
128,1
551,1
685,0
70,0
490,1
579,0
237,1
242,1
627,1
738,0
470,1
598,0
215,1
458,0
249,0
238,1
142,0
523,1
515,0
105,0
95,0
287,1
41,0
778,0
191,0
605,1
392,0
627,1
593,0
344,1
705,1
710,0
697,0
168,0
211,1
128,1
315,0
454,1
580,0
546,1
83,0
409,1
244,1
128,1
661,0
354,1
350,1
488,1
186,1
373,1
406,1
433,1
575,1
250,0
546,1
660,1
236,1
699,0
211,1
503,0
669,0
647,0
442,1
600,1
446,0
272,1
717,0
232,1
685,0
363,0
366,0
290,1
768,0
346,1
411,1
24,0
640,0
149,0
141,0
355,0
462,1
393,0
430,1
534,0
579,1
11,0
242,1
385,1
289,1
156,1
370,0
401,1
353,1
270,1
467,1
632,1
77,0
469,1
351,1
614,0
415,1
332,0
131,0
316,0
575,1
405,1
544,1
251,0
356,1
358,0
653,1
486,1
260,1
490,1
352,1
467,1
331,0
774,0
133,1
334,0
262,1
347,1
271,1
309,0
539,0
461,1
245,1
554,0
763,0
502,0
162,0
553,1
8,0
81,0
631,1
655,1
371,1
768,0
265,1
433,1
212,1
544,1
712,0
53,0
431,0
293,0
214,1
351,1
159,1
182,1
67,0
396,0
183,1
380,1
530,0
629,1
602,1
296,1
638,0
401,0
522,0
692,1
540,1
632,1
83,0
633,1
484,1
209,1
523,1
201,0
357,1
430,1
242,1
150,0
493,1
715,0
687,0
294,1
659,0
37,0
600,1
257,0
408,1
86,0
249,0
747,0
109,0
526,0
681,0
445,0
590,0
659,1
112,0
783,0
408,1
499,0
296,0
381,1
756,0
405,1
723,0
631,1
279,0
573,1
314,0
561,0
543,1
137,0
31,0
139,0
141,0
662,1
430,1
630,1
437,1
82,0
621,1
111,0
343,0
214,1
507,0
355,1
719,0
431,1
436,1
269,1
502,0
178,1
642,0
239,1
31,0
651,1
454,0
259,0
724,0
589,0
617,0
441,0
430,1
738,0
524,0
195,0
599,1
302,0
692,0
670,0
644,0
428,1
543,1
765,0
289,1
657,1
575,1
621,0
461,1
766,0
544,1
634,1
756,0
487,1
241,0
424,0
596,1
515,1
36,0
487,1
426,1
444,0
395,0
31,0
185,1
659,1
656,1
466,1
18,0
435,1
157,1
176,0
174,0
411,1
40,0
217,0
520,1
235,1
596,1
397,1
602,0
599,1
481,0
380,1
622,0
432,1
420,0
598,1
408,1
539,0
74,0
320,1
87,0
602,0
766,0
323,1
438,1
602,1
243,1
382,1
315,0
546,1
180,0
161,0
621,1
608,0
497,1
569,0
2,0
431,1
320,1
547,1
563,0
521,1
379,1
315,0
409,1
600,1
430,1
295,1
402,0
683,1
529,0
244,0
292,1
26,0
383,1
493,1
147,0
242,1
521,1
182,1
38,0
474,0
658,1
90,0
238,1
153,0
519,1
654,0
410,1
282,0
577,0
723,0
524,0
386,0
291,1
725,0
155,1
465,1
653,1
360,0
151,1
572,1
467,1
371,1
338,0
417,0
229,0
261,1
428,1
559,0
112,0
519,1
172,0
183,1
535,0
761,0
296,1
252,0
386,1
128,0
463,1
511,0
519,1
641,0
208,1
287,0
208,1
655,1
211,1
333,0
265,1
48,0
455,1
478,0
154,1
351,1
348,1
315,1
482,0
389,0
353,1
538,0
143,0
547,0
291,1
183,0
518,0
485,0
317,1
710,0
264,1
441,0
469,1
390,0
229,0
608,1
26,0
180,1
344,1
465,1
408,1
142,0
321,1
584,0
600,1
205,1
34,0
377,1
601,1
122,0
693,0
476,0
577,1
544,1
183,0
202,1
774,0
724,0
516,0
75,0
693,0
588,0
476,0
494,1
2,0
360,0
368,0
380,1
130,0
552,1
293,1
294,0
451,0
548,1
180,1
116,0
407,1
423,0
478,0
783,0
259,1
498,1
410,1
621,0
688,1
149,1
724,0
374,0
415,0
152,1
149,1
347,1
207,1
198,0
645,0
434,1
489,1
731,0
496,0
274,0
773,0
287,0
268,1
159,1
419,0
28,0
626,1
405,1
259,0
683,1
233,1
378,1
490,0
756,0
83,0
448,0
668,0
269,1
584,0
603,1
434,0
271,0
216,1
542,1
459,1
411,1
135,0
289,1
551,0
597,1
2,0
519,1
369,0
209,1
661,0
420,0
284,0
632,1
404,1
59,0
239,1
336,0
632,1
573,1
605,1
112,0
659,1
696,0
205,0
550,1
491,1
240,1
518,0
346,1
98,0
647,0
229,0
269,1
596,1
161,0
347,1
234,1
379,1
584,0
290,1
511,1
519,1
573,1
761,0
511,1
97,0
550,1
471,0
207,1
27,0
213,1
644,0
445,1
229,1
410,1
263,0
573,1
90,0
70,0
269,1
371,0
188,1
674,0
377,1
563,0
576,1
223,0
539,0
465,1
105,0
620,0
162,0
302,0
755,0
570,0
323,1
58,0
437,1
513,1
193,0
234,1
608,1
727,0
762,0
518,0
697,0
562,0
279,0
465,0
516,1
470,0
599,0
574,1
622,0
410,0
408,1
159,0
764,0
6,0
630,1
754,0
20,0
178,1
359,0
567,0
243,0
614,0
769,0
354,0
463,1
731,0
631,0
580,0
219,0
187,1
621,0
546,1
574,1
411,1
52,0
156,1
495,1
420,0
555,0
344,1
486,1
350,1
681,0
676,0
99,0
362,0
495,1
714,1
585,0
698,0
653,0
240,1
537,0
67,0
630,1
645,0
548,1
155,1
177,0
285,0
775,0
233,1
95,0
272,1
237,1
720,0
262,1
743,0
235,1
204,0
493,1
529,0
80,0
255,0
163,0
243,1
457,0
269,0
249,0
412,0
324,0
114,0
430,1
262,1
289,1
14,0
379,1
437,1
381,1
146,0
602,1
353,1
614,0
626,1
101,0
119,0
118,0
359,1
316,0
163,0
379,1
674,0
220,0
440,1
633,0
557,0
601,1
592,0
80,0
522,1
521,0
778,0
317,1
519,1
163,1
75,0
658,1
608,0
569,1
441,1
432,1
353,1
41,0
268,1
282,0
660,1
73,0
780,0
169,0
96,0
409,1
427,1
599,1
121,0
676,0
683,1
574,1
462,1
248,0
259,0
743,0
768,0
107,0
262,1
579,1
466,1
602,1
609,1
317,1
497,0
379,1
288,1
534,0
635,0
136,0
211,1
567,1
515,1
306,0
435,1
262,1
559,0
181,0
71,0
65,0
659,1
608,0
681,1
283,0
64,0
142,0
485,1
552,1
304,0
299,1
509,0
578,1
255,0
296,1
257,0
519,1
27,0
94,0
223,0
333,0
466,1
505,0
630,1
208,1
418,0
159,0
687,1
296,1
382,1
714,1
641,0
15,0
618,0
173,0
309,0
15,0
176,0
185,1
553,0
6,0
250,0
608,1
577,1
372,0
316,1
482,0
514,1
193,0
61,0
436,1
663,0
511,1
356,0
573,1
215,1
484,0
524,0
569,1
617,0
304,0
707,0
117,0
462,1
466,1
744,0
354,1
677,0
268,1
61,0
225,0
136,0
747,0
573,0
524,1
599,1
493,1
263,1
416,0
684,1
739,0
522,1
234,1
524,1
311,0
458,0
461,0
490,1
292,1
481,0
381,1
723,0
208,1
287,1
208,0
193,0
116,0
5,0
468,0
677,0
152,1
636,0
182,1
106,0
45,0
491,1
24,0
630,1
637,0
236,1
501,0
401,1
160,1
121,0
103,0
189,0
310,0
79,0
62,0
627,1
298,1
212,1
521,0
577,1
531,0
525,0
532,0
427,1
117,0
727,0
297,1
371,1
122,0
514,1
770,0
383,1
446,0
288,1
354,1
97,0
22,0
261,1
326,0
366,0
271,1
124,1
484,1
281,0
274,0
623,0
304,0
186,1
354,1
402,1
558,0
208,1
193,0
375,1
626,1
621,0
304,1
350,1
574,0
468,1
438,1
261,1
350,0
63,0
458,1
120,0
208,1
576,1
169,0
524,0
186,1
405,1
186,1
368,1
290,1
409,1
156,1
265,1
282,0
239,1
682,0
612,0
159,1
185,1
201,0
109,0
452,0
408,1
122,0
478,0
288,1
663,0
234,0
525,1
221,1
10,0
438,0
540,1
297,1
210,1
631,0
677,0
290,0
413,1
269,1
66,0
295,1
515,0
326,1
755,0
613,0
483,1
631,1
93,0
185,1
92,0
629,1
618,0
539,1
514,1
433,1
274,0
438,1
565,0
260,0
322,1
412,1
669,0
629,1
279,0
187,1
253,0
62,0
316,1
234,1
666,0
287,0
267,0
453,1
43,0
351,1
569,1
292,1
130,0
440,0
265,0
254,0
761,0
492,1
98,1
552,0
489,1
445,0
242,1
388,0
465,1
288,0
292,1
117,0
357,0
523,1
780,0
251,0
663,1
293,1
28,0
182,1
14,0
179,1
622,1
579,0
299,1
751,0
15,0
180,1
376,1
317,1
13,0
118,0
324,1
506,0
369,0
740,1
15,0
702,0
682,0
217,1
171,0
528,0
532,0
228,0
49,0
489,1
606,1
262,1
315,0
235,1
25,0
394,0
716,1
687,0
515,0
144,0
619,0
545,1
296,1
181,1
597,1
575,1
749,0
764,0
239,1
166,0
241,1
483,1
36,0
434,1
210,1
270,1
589,0
243,0
429,1
371,1
233,1
478,0
406,1
164,0
261,1
312,0
391,0
161,0
415,1
361,0
211,0
428,0
546,1
375,1
490,1
434,1
576,1
442,0
349,0
266,0
259,1
716,1
544,0
91,0
15,0
705,0
243,1
12,0
266,1
469,1
214,0
704,0
488,1
542,1
79,0
699,0
294,0
486,0
15,0
268,1
379,1
496,1
358,0
460,1
547,1
376,1
707,0
603,1
513,1
152,0
286,1
359,0
339,0
322,1
663,0
376,1
435,1
774,0
293,1
345,1
411,0
572,0
704,0
544,1
324,1
204,0
31,0
173,0
234,1
426,1
412,1
179,1
132,0
139,0
349,1
464,1
756,0
182,1
326,0
574,1
62,0
163,0
244,1
602,1
235,0
258,0
436,1
524,0
214,1
650,0
628,1
377,1
320,1
188,1
431,1
149,0
533,0
548,1
603,0
44,0
601,1
298,1
319,1
576,1
365,0
617,0
567,0
387,0
456,0
209,1
161,1
573,1
779,0
511,0
203,0
455,1
735,0
67,0
262,1
628,1
352,1
323,1
155,1
239,1
408,1
161,1
462,1
427,0
436,1
328,1
651,0
266,1
256,0
360,0
264,1
42,0
53,0
663,0
481,1
126,0
152,1
435,1
148,0
351,1
524,0
276,0
683,1
597,0
523,1
350,1
721,0
396,0
220,0
519,1
380,1
405,1
437,1
464,1
282,0
211,1
209,1
234,1
494,1
229,0
506,0
115,0
631,1
712,0
466,1
348,0
377,1
160,1
598,1
262,0
148,1
248,1
399,0
501,0
222,0
648,0
138,0
511,1
445,0
413,1
154,0
268,1
455,0
517,1
266,1
630,1
119,0
234,0
359,0
709,1
626,0
485,0
686,0
105,0
744,0
678,1
454,0
627,1
94,1
297,1
10,0
377,1
441,0
517,1
649,0
214,1
764,0
629,0
259,0
405,0
153,1
137,0
690,0
375,1
695,0
367,0
178,1
649,0
523,1
313,0
322,0
406,1
162,0
575,1
755,0
652,1
348,1
571,1
239,1
489,1
708,0
206,1
295,1
501,0
604,0
535,0
156,0
513,1
444,0
270,1
659,0
118,0
383,1
71,0
572,1
31,0
402,1
138,0
391,0
711,1
367,0
755,0
496,0
627,1
177,0
239,1
557,0
428,0
559,0
98,0
334,0
504,0
469,0
62,0
104,0
726,0
575,1
601,1
570,1
631,0
151,1
561,0
150,0
546,1
181,1
371,1
252,0
90,0
422,0
602,1
463,1
631,1
19,0
486,0
25,0
98,0
433,1
48,0
605,0
781,0
576,1
627,1
777,0
271,1
450,0
593,0
176,0
163,1
370,0
568,1
205,1
740,0
37,0
403,0
774,0
261,0
158,0
106,0
563,0
433,1
409,1
320,1
449,0
212,0
597,1
574,1
417,0
579,0
299,0
234,1
319,0
49,0
191,0
627,1
487,1
157,1
345,0
205,1
58,0
576,0
287,0
745,0
517,1
457,1
269,1
449,0
514,1
410,1
615,0
241,1
58,0
597,1
653,1
407,1
456,0
649,0
551,0
623,1
165,0
557,0
98,0
253,0
215,1
411,0
429,1
492,1
388,0
630,1
85,0
626,1
433,0
264,1
624,1
338,0
298,0
481,1
265,0
210,1
355,1
12,0
573,1
569,1
88,0
266,1
708,0
434,1
323,1
533,0
139,0
517,0
459,1
356,0
438,1
381,1
400,0
149,0
687,1
566,1
25,0
627,1
761,0
310,0
265,1
72,0
301,1
279,0
460,1
454,1
441,1
304,0
671,0
366,0
705,0
372,1
137,0
430,1
630,1
581,0
481,0
286,0
656,1
262,1
373,1
705,0
405,1
695,0
604,1
556,0
735,0
167,0
632,1
303,0
684,1
117,0
431,1
373,1
674,0
151,0
771,0
613,0
63,0
161,1
571,1
500,0
575,1
273,0
660,1
367,0
290,1
568,1
610,1
502,0
371,0
449,0
46,0
605,1
299,1
557,0
182,1
210,1
294,1
306,1
258,1
433,1
465,1
603,1
152,0
466,1
154,1
45,0
211,1
48,0
405,1
119,0
740,0
640,0
376,1
213,1
748,0
293,0
272,1
4,0
203,1
64,0
209,1
168,0
26,0
649,0
408,1
229,1
137,0
55,0
548,0
300,1
358,0
270,1
91,0
433,1
640,0
148,0
633,0
581,0
572,1
71,0
462,0
180,1
234,0
301,1
241,1
753,0
251,0
534,0
688,1
464,1
523,1
403,0
559,0
439,1
548,1
523,1
184,0
116,0
758,0
348,0
250,0
510,0
301,1
719,0
96,0
182,1
493,1
206,1
462,1
156,0
131,0
575,1
47,0
446,0
333,0
501,0
474,0
282,0
431,0
635,0
696,0
207,1
152,1
705,0
295,1
563,0
436,1
577,1
467,1
354,1
185,1
216,0
215,1
286,0
571,1
211,1
181,1
285,0
627,1
151,1
632,1
619,0
698,0
643,0
95,0
698,0
340,0
673,0
546,1
319,0
386,0
437,1
732,0
738,0
515,1
239,1
494,1
138,0
599,1
713,0
387,0
405,1
216,1
251,0
383,1
437,1
110,0
260,1
459,1
266,1
783,0
522,1
82,0
383,1
412,1
521,0
232,1
574,1
652,1
44,0
154,1
602,1
461,0
613,0
354,0
236,0
470,1
783,0
574,0
322,0
260,1
658,0
191,0
156,1
676,0
45,0
249,0
324,1
23,0
159,1
370,0
430,1
270,1
641,0
434,1
124,0
661,0
468,0
373,1
438,1
153,1
398,1
406,0
651,1
241,1
183,1
669,0
628,1
303,0
289,1
537,0
605,0
236,1
293,1
171,0
208,1
729,0
425,0
235,1
756,0
233,0
540,1
247,1
514,1
336,0
344,1
326,1
466,1
324,1
669,0
307,0
573,1
272,0
601,1
432,1
231,0
581,1
272,0
241,1
574,1
714,1
623,0
438,1
520,1
426,0
371,1
491,1
608,0
403,1
574,1
247,0
189,1
4,0
213,1
272,0
67,0
210,0
372,1
721,0
742,0
245,0
446,0
596,0
497,0
262,1
670,0
125,1
467,1
631,1
703,0
394,0
516,1
501,0
154,1
521,1
158,1
546,1
155,1
283,0
5,0
184,1
540,1
208,1
381,0
296,1
573,1
572,0
433,1
540,1
33,0
462,1
629,1
272,1
375,1
187,0
371,1
212,1
291,1
297,0
475,0
630,1
230,0
443,0
601,1
409,1
568,1
555,0
235,1
500,0
348,1
691,0
99,1
239,1
579,0
100,0
542,1
629,1
547,1
321,1
538,1
152,1
597,0
435,1
29,0
721,0
408,1
637,0
212,0
322,0
717,0
282,0
110,0
491,1
619,0
283,0
627,1
136,0
596,1
546,1
180,1
114,0
298,1
191,0
462,1
453,0
237,1
464,1
511,0
134,0
219,1
635,1
245,0
30,0
258,0
435,1
765,0
57,0
769,0
487,0
213,1
771,0
117,0
355,1
756,0
405,1
122,0
456,1
241,1
731,0
276,0
400,0
139,0
131,1
276,0
319,0
569,1
439,1
569,1
520,1
237,0
39,0
501,0
345,1
134,0
133,0
23,0
49,0
712,0
572,1
297,0
40,0
669,0
313,1
658,1
355,1
438,1
498,0
12,0
559,0
292,1
651,0
352,1
471,0
380,1
165,0
299,1
595,0
349,1
66,0
519,1
603,1
208,1
50,0
316,1
376,0
19,0
267,1
36,0
210,0
557,0
130,0
177,0
409,1
544,1
274,1
257,0
688,0
417,0
629,1
522,1
762,0
331,0
380,1
225,0
403,1
161,1
211,1
351,0
607,1
327,1
664,0
156,1
41,0
631,1
712,1
213,1
668,0
185,1
550,0
719,0
547,1
117,0
426,0
659,0
404,1
402,1
8,0
352,1
518,0
781,0
347,1
385,0
429,1
338,0
470,1
624,0
264,1
674,0
634,1
463,1
656,1
326,1
273,1
403,1
681,0
515,1
89,0
501,0
452,0
576,1
293,1
255,0
462,1
756,0
570,1
426,0
1,0
176,0
710,0
515,1
518,1
517,1
156,0
314,0
623,0
627,1
320,1
258,0
493,1
639,0
191,1
295,1
705,0
657,0
240,1
238,1
578,1
20,0
36,0
289,0
298,1
112,0
585,0
664,0
290,1
349,1
630,1
65,0
491,1
246,1
636,0
486,0
7,0
637,0
495,1
183,1
494,1
541,0
378,1
559,0
684,1
328,1
497,1
259,0
287,1
352,1
761,0
155,0
436,1
477,0
495,1
213,1
662,1
376,0
317,0
572,1
409,0
463,1
755,0
239,1
22,0
389,0
377,1
771,0
292,0
282,0
465,1
253,0
295,0
383,1
544,0
623,0
623,1
348,1
74,0
210,1
513,1
317,1
711,0
550,0
549,1
577,1
326,1
387,1
241,1
487,1
12,0
235,1
488,1
656,1
409,0
687,1
344,1
133,0
222,0
462,1
233,0
292,1
296,0
328,1
260,0
764,0
151,1
272,1
375,1
323,1
633,1
723,0
18,0
75,0
663,1
355,1
752,0
533,0
269,1
372,1
350,0
73,0
212,1
614,0
357,0
549,1
461,1
471,0
328,0
129,1
202,1
519,1
411,1
429,0
211,1
54,0
461,1
554,0
478,0
356,0
240,0
385,0
259,0
212,1
229,1
432,1
351,1
468,1
608,0
371,1
598,0
295,1
332,0
572,1
511,1
493,1
604,1
489,1
431,1
769,0
325,1
636,1
209,1
236,1
594,0
456,0
208,1
455,1
167,0
580,0
9,0
248,0
542,1
460,1
29,0
428,1
689,1
516,1
79,0
607,1
704,0
20,0
407,1
588,0
215,1
659,1
583,0
520,1
749,0
334,0
274,0
318,1
109,0
191,0
405,1
435,1
71,0
522,1
628,1
432,1
603,1
293,1
387,1
404,1
53,0
438,1
568,0
532,0
636,1
332,0
437,1
348,1
95,1
488,0
218,0
374,0
548,1
77,0
382,1
382,1
378,1
558,0
662,0
268,1
467,0
244,1
211,1
396,0
685,1
337,0
441,1
458,1
471,0
181,1
221,0
526,1
328,1
383,1
205,1
439,1
579,1
47,0
182,1
175,0
209,1
476,0
511,1
587,0
516,1
631,1
459,1
675,0
85,0
527,1
622,1
657,1
230,0
519,1
373,0
633,1
645,0
742,1
541,1
523,1
262,1
592,0
225,0
180,1
617,0
428,1
564,0
53,0
183,1
85,0
57,0
582,0
546,0
179,1
692,0
742,0
625,1
654,0
734,0
126,0
389,0
383,1
193,0
667,0
602,1
65,0
379,1
683,0
577,1
574,0
74,0
411,1
641,0
472,1
314,1
346,1
604,1
479,0
463,0
70,0
158,1
458,1
438,1
743,0
520,1
510,0
574,1
181,1
75,0
730,0
269,1
384,1
344,1
403,0
415,1
388,0
139,0
766,0
297,1
595,1
601,1
465,1
55,0
453,1
389,0
659,1
229,1
652,0
741,1
673,0
371,0
348,1
57,0
300,1
265,1
225,0
53,0
598,1
254,0
472,0
439,0
96,0
493,1
708,0
407,1
582,0
215,0
159,1
697,0
673,0
421,0
439,1
752,0
440,1
733,0
542,0
78,0
92,0
541,0
456,1
242,1
233,1
705,0
105,0
212,1
327,0
48,0
488,1
605,1
210,1
461,1
217,1
288,1
280,0
84,0
731,0
637,0
546,1
524,1
757,0
210,1
276,0
588,0
547,1
405,1
598,1
267,1
496,1
461,1
109,0
519,1
213,1
578,0
75,0
422,0
686,1
373,1
377,1
292,1
559,0
328,1
568,1
540,1
429,1
624,1
266,1
465,1
264,1
149,1
626,1
294,1
409,1
517,0
297,1
659,0
516,1
579,1
214,1
716,0
693,0
297,1
378,1
747,0
44,0
766,0
62,0
632,1
167,0
346,1
149,0
386,1
25,0
489,0
78,0
522,1
270,1
522,1
634,1
470,0
708,0
375,1
494,1
84,0
50,0
585,0
409,1
410,1
229,0
683,1
324,1
494,0
755,0
191,1
210,1
242,1
269,0
43,0
601,1
520,1
515,1
48,0
734,1
388,0
358,0
655,1
658,1
517,1
186,1
419,0
78,0
518,1
42,0
147,0
506,0
574,1
258,1
93,0
52,0
645,0
103,0
388,0
131,1
398,1
119,0
302,1
436,1
228,0
120,0
267,1
687,0
608,0
494,1
737,0
457,1
238,1
37,0
348,0
508,1
323,0
376,1
21,0
486,1
101,0
266,1
781,0
22,0
544,1
340,0
156,1
465,1
67,0
301,0
372,1
779,0
1,0
713,1
275,0
528,0
196,0
34,0
132,0
201,0
400,0
628,1
606,1
454,1
575,1
382,1
442,0
662,0
648,0
440,0
579,1
441,1
212,1
366,0
415,0
262,1
213,1
461,1
266,1
456,1
659,1
352,1
379,1
457,1
469,1
575,1
410,1
237,1
705,0
683,1
235,1
470,1
27,0
267,1
155,1
352,0
735,0
78,0
434,1
453,1
296,1
695,0
464,1
182,1
291,1
335,0
573,1
553,0
560,0
222,0
295,0
629,1
703,0
298,1
175,1
685,1
406,1
214,0
186,1
625,1
328,1
